experiment_num,timestamp,soc_config,scheduler,workload_name,job_list,job_probabilities,ave_latency,average_concurrent_jobs,completed_jobs,cumulative_execution_time,data_colocated,data_forwarded,data_from_memory,deadlines_met,deadlines_missed,edp,execution_time,injected_jobs,memory_bandwidth,num_RELIEF_forwards,num_colocations,num_forwards,task_runtime_variance,time_moving_memory,total_energy
414,2025-12-04 15:04:40,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,GEDF_N,mixed_balanced,"[[1,1,1,1,1]]",[],13250.4,2.8,5,66252.0,7995392,1097728,25709592,3,2,181.65,25696.0,5,8000,0,122,17,82961190,0,0.007069
415,2025-12-04 15:04:42,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,GEDF_N,mixed_vision_heavy,"[[2,2,0,2,0]]",[],26830.0,3.0,6,160980.0,655360,2637824,5494832,1,5,782.8,54672.0,6,8000,0,10,41,211285687,0,0.014318
416,2025-12-04 15:04:42,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,GEDF_N,mixed_ml_heavy,"[[0,0,2,0,2]]",[],16574.5,2.5,4,66298.0,3276800,0,57540608,0,4,55.23,16617.0,4,8000,0,50,0,1242,0,0.003324
417,2025-12-04 15:04:43,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,HetSched,single_canny,"[[1,0,0,0,0]]",[],4041.0,1.0,1,4041.0,262144,507904,148144,1,0,4.34,4041.0,1,8000,0,4,8,,0,0.001074
418,2025-12-04 15:04:44,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,HetSched,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
419,2025-12-04 15:04:44,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,HetSched,single_gru,"[[0,0,1,0,0]]",[],2377.0,1.0,1,2377.0,7274496,0,6881280,1,0,1.25,2377.0,1,8000,0,111,0,,0,0.000525
420,2025-12-04 15:04:45,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,HetSched,single_harris,"[[0,0,0,1,0]]",[],7204.0,1.0,1,7204.0,262144,638976,541564,1,0,13.39,7204.0,1,8000,0,4,10,,0,0.001859
421,2025-12-04 15:04:45,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,HetSched,single_lstm,"[[0,0,0,0,1]]",[],3361.0,1.0,1,3361.0,5701632,0,10551296,1,0,2.39,3361.0,1,8000,0,87,0,,0,0.000712
422,2025-12-04 15:04:47,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,HetSched,mixed_balanced,"[[1,1,1,1,1]]",[],11833.2,2.8,5,59166.0,13238272,1163264,20401176,3,2,176.01,25282.0,5,8000,0,202,18,81852149,0,0.006962
423,2025-12-04 15:04:48,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,HetSched,mixed_vision_heavy,"[[2,2,0,2,0]]",[],26294.166667,3.0,6,157765.0,786432,2441216,5560368,1,5,757.22,53619.0,6,8000,0,12,38,272734309,0,0.014122
424,2025-12-04 15:04:49,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,HetSched,mixed_ml_heavy,"[[0,0,2,0,2]]",[],6941.25,2.5,4,27765.0,25690112,0,35127296,2,2,28.23,11466.0,4,8000,0,392,0,14893305,0,0.002462
425,2025-12-04 15:04:49,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,FCFS,single_canny,"[[1,0,0,0,0]]",[],4041.0,1.0,1,4041.0,262144,507904,148144,1,0,4.34,4041.0,1,8000,0,4,8,,0,0.001074
426,2025-12-04 15:04:50,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,FCFS,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
427,2025-12-04 15:04:50,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,FCFS,single_gru,"[[0,0,1,0,0]]",[],2818.0,1.0,1,2818.0,5636096,0,8519680,1,0,1.69,2818.0,1,8000,0,86,0,,0,0.000599
428,2025-12-04 15:04:51,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,FCFS,single_harris,"[[0,0,0,1,0]]",[],7204.0,1.0,1,7204.0,262144,638976,541564,1,0,13.39,7204.0,1,8000,0,4,10,,0,0.001859
429,2025-12-04 15:04:52,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,FCFS,single_lstm,"[[0,0,0,0,1]]",[],3853.0,1.0,1,3853.0,4128768,0,12124160,1,0,3.06,3853.0,1,8000,0,63,0,,0,0.000794
430,2025-12-04 15:04:53,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,FCFS,mixed_balanced,"[[1,1,1,1,1]]",[],11308.4,2.8,5,56542.0,10223616,1490944,23088152,4,1,181.34,25641.0,5,8000,0,156,23,69031859,0,0.007072
431,2025-12-04 15:04:54,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,FCFS,mixed_vision_heavy,"[[2,2,0,2,0]]",[],24918.333333,3.0,6,149510.0,917504,2179072,5691440,2,4,732.95,52742.0,6,8000,0,14,34,352902017,0,0.013897
432,2025-12-04 15:04:55,SoC.i1_g1_cv1_h1_e1_c4_el1.txt,FCFS,mixed_ml_heavy,"[[0,0,2,0,2]]",[],15368.0,2.5,4,61472.0,5242880,0,55574528,0,4,53.85,16387.0,4,8000,0,80,0,1343604,0,0.003286
433,2025-12-04 15:04:55,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,RELIEF,single_canny,"[[1,0,0,0,0]]",[],3991.0,1.0,1,3991.0,327680,573440,17072,1,0,4.25,3991.0,1,8000,11,5,9,,0,0.001065
434,2025-12-04 15:04:56,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,RELIEF,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,22,0,26,,0,0.004402
435,2025-12-04 15:04:57,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,RELIEF,single_gru,"[[0,0,1,0,0]]",[],1637.0,1.0,1,1637.0,7274496,2031616,4849664,1,0,0.66,1637.0,1,8000,120,111,31,,0,0.000401
436,2025-12-04 15:04:57,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,RELIEF,single_harris,"[[0,0,0,1,0]]",[],6792.0,1.0,1,6792.0,262144,638976,541564,1,0,12.18,6792.0,1,8000,14,4,10,,0,0.001793
437,2025-12-04 15:04:58,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,RELIEF,single_lstm,"[[0,0,0,0,1]]",[],1485.0,1.0,1,1485.0,7143424,3670016,5439488,1,0,0.59,1485.0,1,8000,144,109,56,,0,0.000397
438,2025-12-04 15:04:59,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,RELIEF,mixed_balanced,"[[1,1,1,1,1]]",[],13981.6,2.8,5,69908.0,14942208,6930432,12930072,2,3,195.84,26693.0,5,8000,300,228,106,125544389,0,0.007337
439,2025-12-04 15:05:00,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,RELIEF,mixed_vision_heavy,"[[2,2,0,2,0]]",[],23254.166667,3.0,6,139525.0,917504,3358720,4511792,2,4,725.45,52253.0,6,8000,75,14,52,270994375,0,0.013883
440,2025-12-04 15:05:01,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,RELIEF,mixed_ml_heavy,"[[0,0,2,0,2]]",[],6375.25,2.5,4,25501.0,26738688,13041664,41746432,4,0,10.37,6412.0,4,8000,456,408,199,756,0,0.001618
441,2025-12-04 15:05:02,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,LL,single_canny,"[[1,0,0,0,0]]",[],3991.0,1.0,1,3991.0,327680,573440,17072,1,0,4.25,3991.0,1,8000,0,5,9,,0,0.001065
442,2025-12-04 15:05:02,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,LL,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
443,2025-12-04 15:05:03,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,LL,single_gru,"[[0,0,1,0,0]]",[],1637.0,1.0,1,1637.0,7274496,2031616,4849664,1,0,0.66,1637.0,1,8000,0,111,31,,0,0.000401
444,2025-12-04 15:05:03,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,LL,single_harris,"[[0,0,0,1,0]]",[],6792.0,1.0,1,6792.0,262144,638976,541564,1,0,12.18,6792.0,1,8000,0,4,10,,0,0.001793
445,2025-12-04 15:05:04,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,LL,single_lstm,"[[0,0,0,0,1]]",[],1485.0,1.0,1,1485.0,7143424,3670016,5439488,1,0,0.59,1485.0,1,8000,0,109,56,,0,0.000397
446,2025-12-04 15:05:05,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,LL,mixed_balanced,"[[1,1,1,1,1]]",[],13866.0,2.8,5,69330.0,14876672,6864896,13061144,2,3,190.08,26388.0,5,8000,0,227,105,125786865,0,0.007203
447,2025-12-04 15:05:06,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,LL,mixed_vision_heavy,"[[2,2,0,2,0]]",[],26559.833333,3.0,6,159359.0,786432,2637824,5363760,0,6,759.14,53584.0,6,8000,0,12,41,154092578,0,0.014167
448,2025-12-04 15:05:07,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,LL,mixed_ml_heavy,"[[0,0,2,0,2]]",[],15617.5,2.5,4,62470.0,8847360,2097152,49872896,0,4,49.52,15653.0,4,8000,0,135,32,2118,0,0.003163
449,2025-12-04 15:05:08,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,GEDF_D,single_canny,"[[1,0,0,0,0]]",[],4021.0,1.0,1,4021.0,262144,573440,82608,1,0,4.3,4021.0,1,8000,0,4,9,,0,0.00107
450,2025-12-04 15:05:09,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,GEDF_D,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
451,2025-12-04 15:05:09,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,GEDF_D,single_gru,"[[0,0,1,0,0]]",[],1907.0,1.0,1,1907.0,6619136,1638400,5898240,1,0,0.85,1907.0,1,8000,0,101,25,,0,0.000446
452,2025-12-04 15:05:10,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,GEDF_D,single_harris,"[[0,0,0,1,0]]",[],6793.0,1.0,1,6793.0,196608,638976,607100,1,0,12.18,6793.0,1,8000,0,3,10,,0,0.001793
453,2025-12-04 15:05:10,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,GEDF_D,single_lstm,"[[0,0,0,0,1]]",[],1448.0,1.0,1,1448.0,7274496,3670016,5308416,1,0,0.57,1448.0,1,8000,0,111,56,,0,0.000391
454,2025-12-04 15:05:11,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,GEDF_D,mixed_balanced,"[[1,1,1,1,1]]",[],10300.4,2.8,5,51502.0,14286848,6995968,13519896,4,1,173.34,24957.0,5,8000,0,218,107,84632989,0,0.006946
455,2025-12-04 15:05:13,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,GEDF_D,mixed_vision_heavy,"[[2,2,0,2,0]]",[],25030.333333,3.0,6,150182.0,720896,2768896,5298224,2,4,741.11,52961.0,6,8000,0,11,43,357148830,0,0.013994
456,2025-12-04 15:05:14,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,GEDF_D,mixed_ml_heavy,"[[0,0,2,0,2]]",[],15551.0,2.5,4,62204.0,6946816,3276800,50593792,0,4,51.24,15949.0,4,8000,0,106,50,181544,0,0.003213
457,2025-12-04 15:05:14,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,GEDF_N,single_canny,"[[1,0,0,0,0]]",[],3991.0,1.0,1,3991.0,327680,573440,17072,1,0,4.25,3991.0,1,8000,0,5,9,,0,0.001065
458,2025-12-04 15:05:15,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,GEDF_N,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
459,2025-12-04 15:05:16,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,GEDF_N,single_gru,"[[0,0,1,0,0]]",[],1637.0,1.0,1,1637.0,7274496,2031616,4849664,1,0,0.66,1637.0,1,8000,0,111,31,,0,0.000401
460,2025-12-04 15:05:16,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,GEDF_N,single_harris,"[[0,0,0,1,0]]",[],6792.0,1.0,1,6792.0,262144,638976,541564,1,0,12.18,6792.0,1,8000,0,4,10,,0,0.001793
461,2025-12-04 15:05:17,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,GEDF_N,single_lstm,"[[0,0,0,0,1]]",[],1485.0,1.0,1,1485.0,7143424,3670016,5439488,1,0,0.59,1485.0,1,8000,0,109,56,,0,0.000397
462,2025-12-04 15:05:18,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,GEDF_N,mixed_balanced,"[[1,1,1,1,1]]",[],12243.2,2.8,5,61216.0,14876672,6864896,13061144,3,2,176.44,25253.0,5,8000,0,227,105,108197898,0,0.006987
463,2025-12-04 15:05:19,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,GEDF_N,mixed_vision_heavy,"[[2,2,0,2,0]]",[],26624.0,3.0,6,159744.0,786432,2834432,5167152,1,5,773.18,54260.0,6,8000,0,12,44,210124444,0,0.014249
464,2025-12-04 15:05:20,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,GEDF_N,mixed_ml_heavy,"[[0,0,2,0,2]]",[],15975.5,2.5,4,63902.0,9043968,2293760,49479680,0,4,51.57,16007.0,4,8000,0,138,35,439,0,0.003222
465,2025-12-04 15:05:21,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,HetSched,single_canny,"[[1,0,0,0,0]]",[],4021.0,1.0,1,4021.0,262144,573440,82608,1,0,4.3,4021.0,1,8000,0,4,9,,0,0.00107
466,2025-12-04 15:05:21,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,HetSched,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
467,2025-12-04 15:05:22,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,HetSched,single_gru,"[[0,0,1,0,0]]",[],1912.0,1.0,1,1912.0,6750208,1507328,5898240,1,0,0.86,1912.0,1,8000,0,103,23,,0,0.000448
468,2025-12-04 15:05:23,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,HetSched,single_harris,"[[0,0,0,1,0]]",[],6793.0,1.0,1,6793.0,196608,638976,607100,1,0,12.18,6793.0,1,8000,0,3,10,,0,0.001793
469,2025-12-04 15:05:23,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,HetSched,single_lstm,"[[0,0,0,0,1]]",[],1721.0,1.0,1,1721.0,6881280,3866624,5505024,1,0,0.75,1721.0,1,8000,0,105,59,,0,0.000437
470,2025-12-04 15:05:24,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,HetSched,mixed_balanced,"[[1,1,1,1,1]]",[],12339.4,2.8,5,61697.0,13893632,6668288,14240792,3,2,182.65,25733.0,5,8000,0,212,102,107091655,0,0.007098
471,2025-12-04 15:05:26,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,HetSched,mixed_vision_heavy,"[[2,2,0,2,0]]",[],26261.333333,3.0,6,157568.0,589824,2834432,5363760,1,5,748.21,53139.0,6,8000,0,9,44,266921305,0,0.01408
472,2025-12-04 15:05:26,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,HetSched,mixed_ml_heavy,"[[0,0,2,0,2]]",[],6546.5,2.5,4,26186.0,25362432,4390912,31064064,2,2,13.68,7560.0,4,8000,0,387,67,1347404,0,0.001809
473,2025-12-04 15:05:27,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,FCFS,single_canny,"[[1,0,0,0,0]]",[],4021.0,1.0,1,4021.0,262144,573440,82608,1,0,4.3,4021.0,1,8000,0,4,9,,0,0.00107
474,2025-12-04 15:05:28,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,FCFS,single_deblur,"[[0,1,0,0,0]]",[],16560.0,1.0,1,16560.0,0,1687552,345580,1,0,72.89,16560.0,1,8000,0,0,26,,0,0.004402
475,2025-12-04 15:05:28,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,FCFS,single_gru,"[[0,0,1,0,0]]",[],1907.0,1.0,1,1907.0,6619136,1638400,5898240,1,0,0.85,1907.0,1,8000,0,101,25,,0,0.000446
476,2025-12-04 15:05:29,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,FCFS,single_harris,"[[0,0,0,1,0]]",[],6793.0,1.0,1,6793.0,196608,638976,607100,1,0,12.18,6793.0,1,8000,0,3,10,,0,0.001793
477,2025-12-04 15:05:29,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,FCFS,single_lstm,"[[0,0,0,0,1]]",[],1448.0,1.0,1,1448.0,7274496,3670016,5308416,1,0,0.57,1448.0,1,8000,0,111,56,,0,0.000391
478,2025-12-04 15:05:30,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,FCFS,mixed_balanced,"[[1,1,1,1,1]]",[],10348.8,2.8,5,51744.0,14155776,7127040,13519896,4,1,174.52,25014.0,5,8000,0,216,109,84104677,0,0.006977
479,2025-12-04 15:05:32,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,FCFS,mixed_vision_heavy,"[[2,2,0,2,0]]",[],25030.333333,3.0,6,150182.0,720896,2768896,5298224,2,4,741.11,52961.0,6,8000,0,11,43,357148830,0,0.013994
480,2025-12-04 15:05:33,SoC.i1_g1_cv1_h1_e1_c1_el4.txt,FCFS,mixed_ml_heavy,"[[0,0,2,0,2]]",[],15551.0,2.5,4,62204.0,6946816,3276800,50593792,0,4,51.24,15949.0,4,8000,0,106,50,181544,0,0.003213
